KOATUU_2020,KATOTTG_2023,category,region_name
6824287705,UA68040390440017228,village,Khmelnytska
7125410108,UA71080510150034247,village,Cherkaska
4621280805,UA46020030240023984,village,Lvivska
7423084001,UA74020030280087689,village,Chernihivska
4621284801,UA46020030160079337,village,Lvivska
4624289202,UA46080090020012211,village,Lvivska
2122484401,UA21120210060049943,village,Zakarpatska
6325185503,UA63120030040077526,village,Kharkivska
7121588501,UA71040150140061541,village,Cherkaska
5324086904,UA53080370130065721,village,Poltavska
5921255413,UA59040070130042994,village,Sumska
2320681007,UA23020070060099471,village,Zaporizka
7321586003,UA73060090040030593,village,Chernivetska
6825286201,UA68020090040084847,village,Khmelnytska
2623688801,UA26100010140082618,village,Ivano-Frankivska
4423858200,UA44120010050088526,urban village,Luhanska
0722881801,UA07080170150074310,village,Volynska
6520680201,UA65020210020092813,village,Khersonska
2621287301,UA26040130150093497,village,Ivano-Frankivska
1225055105,UA12020270510028436,settlement,Dnipropetrovska
7424983002,UA74020070200043994,village,Chernihivska
1822086807,UA18040490070011795,village,Zhytomyrska
5124181201,UA51080070030036279,village,Odeska
6124655104,UA61040350050099806,village,Ternopilska
0720885401,UA07080010180058677,village,Volynska
6322881502,UA63040090020055671,village,Kharkivska
2323081807,UA23080110110089767,settlement,Zaporizka
0720581507,UA07020150180089085,village,Volynska
4623683501,UA46060090150029278,village,Lvivska
6823980615,UA68060010120025339,village,Khmelnytska
4625585101,UA46080190120089772,village,Lvivska
2322182404,UA23060210070044048,settlement,Zaporizka
5123183404,UA51120150250036698,village,Odeska
0721485402,UA07040070080042204,village,Volynska
0525683401,UA05080110190018216,village,Vinnytska
3524982501,UA35080110120093219,village,Kirovohradska
7321087401,UA73060530050040211,village,Chernivetska
6820955300,UA68040030010028083,urban village,Khmelnytska
0525388302,UA05060030100059061,village,Vinnytska
1421555100,UA14040090020019228,urban village,Donetska
7423810117,UA74040290210055259,village,Chernihivska
0522885601,UA05080070360017528,village,Vinnytska
0725581303,UA07060430060067276,village,Volynska
0523281402,UA05100090120011921,settlement,Vinnytska
2122786602,UA21040130030065621,village,Zakarpatska
3220883201,UA32040050010053182,village,Kyivska
5324084025,UA53080330230080792,village,Poltavska
5623081601,UA56060310070077799,village,Rivnenska
5322255103,UA53080170070082933,village,Poltavska
5122780201,UA51100350050081450,village,Odeska
1420983504,UA14020030020040419,village,Donetska
1225685008,UA12020110090091330,village,Dnipropetrovska
0523181702,UA05020190100036453,village,Vinnytska
6321786007,UA63140030480027546,village,Kharkivska
5924784601,UA59080310050056017,village,Sumska
6820984405,UA68040090150022190,village,Khmelnytska
3220686601,UA32120010180051375,village,Kyivska
4623986602,UA46120090320091309,village,Lvivska
6110190006,UA61040490070077728,village,Ternopilska
3522885903,UA35040190420062500,village,Kirovohradska
4623386801,UA46060330510085090,village,Lvivska
6325755102,UA63080150170026777,village,Kharkivska
0524886302,UA05120170030096566,village,Vinnytska
7425810149,UA74020050490079570,village,Chernihivska
2323355101,UA23040170040064111,village,Zaporizka
1822086811,UA18040490110033687,village,Zhytomyrska
1222655108,UA12140150290085876,village,Dnipropetrovska
2625685001,UA26040350200062892,village,Ivano-Frankivska
6324655101,UA63140090070034333,village,Kharkivska
5323083810,UA53080270090050544,village,Poltavska
7120382801,UA71080110040038237,village,Cherkaska
6824783203,UA68040450150058652,village,Khmelnytska
3522582101,UA35040050030060405,village,Kirovohradska
6122687001,UA61040170360087862,village,Ternopilska
5323255400,UA53060150010098797,urban village,Poltavska
0521255405,UA05040050080067673,village,Vinnytska
4623082801,UA46100150050051805,village,Lvivska
6822789501,UA68040510010099288,village,Khmelnytska
1821155716,UA18040330170080139,village,Zhytomyrska
5923285201,UA59060070290096240,village,Sumska
2625882701,UA26040390020025309,village,Ivano-Frankivska
2621685801,UA26080030340039174,village,Ivano-Frankivska
3221484901,UA32140090100080895,village,Kyivska
2122786801,UA21040010120087196,village,Zakarpatska
1822383801,UA18060090270088978,village,Zhytomyrska
7425556001,UA74100350080059024,settlement,Chernihivska
2320382403,UA23080310040042886,village,Zaporizka
5321885402,UA53080130180083569,village,Poltavska
3220882201,UA32040010050077016,village,Kyivska
5324880301,UA53040110020058553,village,Poltavska
1223780801,UA12020190040050442,village,Dnipropetrovska
0724582909,UA07080150060013077,village,Volynska
1421584801,UA14040030130024743,village,Donetska
1825484107,UA18040270260024749,village,Zhytomyrska
6125083604,UA61040190040037342,village,Ternopilska
4620388602,UA46040010240056506,village,Lvivska
2324580301,UA23080190010020260,village,Zaporizka
3221055301,UA32080070050065510,village,Kyivska
7422055404,UA74100070050045055,village,Chernihivska
4623084201,UA46100170040052051,village,Lvivska
5620886904,UA56020030170042687,village,Rivnenska
0721183814,UA07020170160066710,village,Volynska
3522288501,UA35040090130084929,village,Kirovohradska
7423010123,UA74020030270022343,village,Chernihivska
5324084011,UA53080330070011884,village,Poltavska
3520385201,UA35080150160017032,village,Kirovohradska
0723681102,UA07080130070088735,village,Volynska
5321683402,UA53080110030084590,village,Poltavska
6824287703,UA68040390300062873,village,Khmelnytska
4620686201,UA46040030600022031,village,Lvivska
6822184501,UA68060190150096044,village,Khmelnytska
5622285307,UA56020070300063405,village,Rivnenska
0520484406,UA05040070020066837,village,Vinnytska
5320884601,UA53040010310045839,village,Poltavska
1822080902,UA18040030040047233,village,Zhytomyrska
0525683602,UA05080110180078021,village,Vinnytska
0723685503,UA07040070030021664,village,Volynska
3224282001,UA32020170080080879,village,Kyivska
4621881501,UA46040070060067664,village,Lvivska
3520555400,UA35040250020088455,urban village,Kirovohradska
5325182101,UA53040090240071617,village,Poltavska
7122884901,UA71020190120016894,village,Cherkaska
6122687601,UA61040130100021061,village,Ternopilska
4620984902,UA46060070180023080,village,Lvivska
1825482203,UA18040430090058645,village,Zhytomyrska
4624882003,UA46120010070076171,village,Lvivska
6322882501,UA63040130080059098,village,Kharkivska
5922055303,UA59020050070049292,village,Sumska
1424284701,UA14120210050091837,settlement,Donetska
2625884101,UA26040150040065748,village,Ivano-Frankivska
0722884001,UA07080050150011857,village,Volynska
2622886003,UA26060170170037088,village,Ivano-Frankivska
4623383601,UA46060330220038899,village,Lvivska
5623483403,UA56060350270093559,village,Rivnenska
3524084003,UA35060210030058288,village,Kirovohradska
6823610122,UA68060210240013793,village,Khmelnytska
0524887403,UA05120150190045930,village,Vinnytska
0721410102,UA07040010420019501,village,Volynska
2322784401,UA23100010120064368,village,Zaporizka
6125583601,UA61060010070031201,village,Ternopilska
6820955307,UA68040030090065202,village,Khmelnytska
7125185601,UA71040130120039867,village,Cherkaska
2121284102,UA21020190110026032,village,Zakarpatska
3223181501,UA32120150030017241,village,Kyivska
2324284604,UA23100190170030297,village,Zaporizka
6823987717,UA68060310170017450,village,Khmelnytska
5323280401,UA53060070040072376,village,Poltavska
1222955704,UA12080150040049116,village,Dnipropetrovska
0723655414,UA07080130270040918,village,Volynska
0522487401,UA05120170400054085,village,Vinnytska
6520387001,UA65100070110082656,village,Khersonska
0522486004,UA05020230110064897,village,Vinnytska
6820383501,UA68060030220046918,village,Khmelnytska
7423082001,UA74020030080079354,village,Chernihivska
6120483901,UA61040410110080339,village,Ternopilska
2325555128,UA23020150240087225,village,Zaporizka
6821581201,UA68040150070046767,village,Khmelnytska
6823355136,UA68020190390046232,village,Khmelnytska
1820381601,UA18040130010024369,village,Zhytomyrska
7122881202,UA71020190090070848,village,Cherkaska
4825482203,UA48080070040024460,village,Mykolaivska
5123782001,UA51100070020052654,village,Odeska
5925387307,UA59100170210089903,village,Sumska
6825280501,UA68020290040076159,village,Khmelnytska
6321786003,UA63140030560071494,settlement,Kharkivska
4623980904,UA46120090400078480,village,Lvivska
7424710141,UA74060070560017026,village,Chernihivska
3225582103,UA32040210100050277,village,Kyivska
5621455316,UA56040090200017532,village,Rivnenska
7322583001,UA73060370060050777,village,Chernivetska
1225884822,UA12060150020099883,village,Dnipropetrovska
4625181701,UA46080150080085199,village,Lvivska
2323682401,UA23060310110048320,village,Zaporizka
2122783401,UA21040010080055444,village,Zakarpatska
1421255101,UA14040010040083406,village,Donetska
1821184001,UA18040570440039756,village,Zhytomyrska
5125484002,UA51020190100040810,village,Odeska
7425555421,UA74100250240059197,village,Chernihivska
3520883201,UA35040170170040208,village,Kirovohradska
5324884407,UA53040110840050142,village,Poltavska
4624882603,UA46120110600059483,village,Lvivska
0722855400,UA07080270010097317,urban village,Volynska
5125484401,UA51020190020037568,village,Odeska
3522587205,UA35040290200047171,village,Kirovohradska
7324081501,UA73040170040026503,village,Chernivetska
6825883001,UA68040530140034877,village,Khmelnytska
7424710127,UA74060070360068559,village,Chernihivska
5324580403,UA53020230330036879,village,Poltavska
6521855200,UA65020070020043284,urban village,Khersonska
7422255137,UA74060010380082966,village,Chernihivska
2124883301,UA21100190070039324,village,Zakarpatska
6122484801,UA61040150250019339,village,Ternopilska
0523010108,UA05020170290094674,village,Vinnytska
5920389223,UA59040150200028288,village,Sumska
7424184150,UA74080210050056266,village,Chernihivska
6521581101,UA65060050070047689,village,Khersonska
2121980403,UA21020130060066691,village,Zakarpatska
1822385401,UA18060230400060619,village,Zhytomyrska
0524381002,UA05100150190082102,village,Vinnytska
2625280303,UA26080050170057501,village,Ivano-Frankivska
6822755216,UA68040010250014037,village,Khmelnytska
0522882001,UA05080070140089366,village,Vinnytska
6822183901,UA68060090260074111,village,Khmelnytska
5123182501,UA51120150230029924,village,Odeska
1225455107,UA12080130040048043,village,Dnipropetrovska
4622781201,UA46060130070040175,village,Lvivska
2625881901,UA26040190080011360,village,Ivano-Frankivska
4624882002,UA46120010050080533,village,Lvivska
0524186501,UA05040150090073607,village,Vinnytska
4820381001,UA48040250040064013,village,Mykolaivska
0524887404,UA05120150300059884,village,Vinnytska
2620482801,UA26040030080052621,village,Ivano-Frankivska
4824885801,UA48060210140070762,village,Mykolaivska
6121285405,UA61060070280059010,village,Ternopilska
7123187501,UA71060150140085590,village,Cherkaska
2323083904,UA23080270100079696,village,Zaporizka
7420886004,UA74040310040037644,village,Chernihivska
6123482601,UA61020070180065142,village,Ternopilska
6123055403,UA61040250040073268,village,Ternopilska
5124788002,UA51060170080051368,village,Odeska
1422783409,UA14160170090030650,village,Donetska
2320985301,UA23040030130048461,village,Zaporizka
3223783002,UA32020130130071992,village,Kyivska
4823685306,UA48020070150085371,village,Mykolaivska
6125010118,UA61040470210086748,village,Ternopilska
4622188001,UA46060290160038873,village,Lvivska
7424710112,UA74060070170016827,village,Chernihivska
2322188601,UA23060270010047338,village,Zaporizka
5324085001,UA53080230230070778,village,Poltavska
5123355300,UA51120070010025981,urban village,Odeska
6523255104,UA65080070050032262,village,Khersonska
6123880601,UA61020010010012160,village,Ternopilska
5323287201,UA53060070160013835,village,Poltavska
0524381201,UA05040130030080852,village,Vinnytska
5924182001,UA59060110040052541,village,Sumska
7322582603,UA73060370080023541,village,Chernivetska
4820955106,UA48060010050011746,village,Mykolaivska
1822583301,UA18040510070026783,village,Zhytomyrska
6820955705,UA68040310050020651,village,Khmelnytska
5122983825,UA51120190020055214,village,Odeska
7423086701,UA74100010100064710,village,Chernihivska
1420383303,UA14120150110065772,village,Donetska
7423388301,UA74040190210080765,settlement,Chernihivska
2620882001,UA26020030090061797,village,Ivano-Frankivska
3223784502,UA32020130220074331,village,Kyivska
1224255101,UA12140250100043588,village,Dnipropetrovska
4624810606,UA46120030080095856,village,Lvivska
3222281201,UA32120050040026051,village,Kyivska
2322180802,UA23060010020071597,village,Zaporizka
4423856200,UA44120070020032832,urban village,Luhanska
1223281501,UA12100010060039409,village,Dnipropetrovska
4625855905,UA46140110670023183,village,Lvivska
5923882801,UA59020150110076955,village,Sumska
7425355112,UA74080190320012016,village,Chernihivska
7121286801,UA71020090070016994,village,Cherkaska
1821185406,UA18040570270038522,village,Zhytomyrska
7425383005,UA74080190270067989,village,Chernihivska
6821810110,UA68020050100054012,village,Khmelnytska
6824455109,UA68040430060021735,village,Khmelnytska
0522487402,UA05120170220039456,village,Vinnytska
0725586001,UA07060430390032568,village,Volynska
5322885101,UA53040030350020421,village,Poltavska
7120682101,UA71040210020093148,village,Cherkaska
4425455129,UA44100130360014808,village,Luhanska
3521481301,UA35020070040034035,village,Kirovohradska
3222780901,UA32080190060068226,village,Kyivska
0723685507,UA07040070090065223,village,Volynska
5923880401,UA59020150030029784,village,Sumska
0722881813,UA07080170350049478,village,Volynska
1221084109,UA12040090100052469,village,Dnipropetrovska
1223886001,UA12140370010078317,settlement,Dnipropetrovska
6822481804,UA68020030130069697,village,Khmelnytska
6321882501,UA63080050200098492,village,Kharkivska
6825086701,UA68040470200030242,village,Khmelnytska
1824083801,UA18080050200023135,village,Zhytomyrska
0722880702,UA07080030020054086,village,Volynska
4421685401,UA44120030030027632,village,Luhanska
0523955115,UA05100130250051294,village,Vinnytska
6123484701,UA61020130090067389,village,Ternopilska
7125189602,UA71040190020063911,village,Cherkaska
2323686601,UA23060190520074129,village,Zaporizka
0522486001,UA05020230070069307,village,Vinnytska
0725080501,UA07060130030054727,village,Volynska
3221983001,UA32060110150041623,village,Kyivska
4823684501,UA48020130300055757,village,Mykolaivska
1222655122,UA12140150200072261,village,Dnipropetrovska
5624283601,UA56060450270020307,village,Rivnenska
2625686401,UA26040350270084086,village,Ivano-Frankivska
6321282501,UA63020030300043087,village,Kharkivska
6323380504,UA63060070150026624,village,Kharkivska
0523082001,UA05100010050053542,village,Vinnytska
4422581102,UA44140050180042717,village,Luhanska
0521085203,UA05060110010047621,village,Vinnytska
3522587211,UA35040290100022828,village,Kirovohradska
7424188819,UA74080170180021640,village,Chernihivska
6122088301,UA61060170260055342,village,Ternopilska
2120884801,UA21100090060047316,village,Zakarpatska
